,background,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,potted plant,sheep,sofa,train,tv/monitor,red,n_red,yellow,n_yellow,green,n_green,cyan,n_cyan,blue,n_blue,magenta,n_magenta,emotion
406,0.759272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24072727300000002,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.970795455,10,0.002068182,6,0.001,1,0.006840909,7,0.0,0,0.019295455,7,joy
407,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.986734096,8,0.000586338,3,0.002149907,1,0.001624646,4,0.0,0,0.008905013,5,sadness
408,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.97357912,9,0.024162685,2,0.00013073799999999998,1,0.0013549170000000002,2,0.0,0,0.00077254,3,sadness
409,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.803113236,10,0.000577381,4,0.011870944,2,0.114956466,4,0.029839026,1,0.039642948,6,joy
410,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.176666667,7,0.382075848,6,0.39015968100000004,4,0.050479042,8,0.0,0,0.000618762,5,joy
411,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.982629505,10,0.0,0,0.013541667,1,0.001815878,1,8.45e-05,1,0.001928491,5,joy
412,0.9993089959999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039895699999999997,0.0,0.0,0.0,0,0.00029204700000000003,0.0,0.0,0,0.99946545,10,0.0,0,0.0,0,7.82e-06,1,0.0,0,0.0005267280000000001,4,AMBIGUOUS
413,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.949148274,8,0.04293706,5,0.0,0,0.0,0,0.003822424,2,0.004092242,2,trust
414,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.961202186,10,0.033469945,5,0.0,0,0.002459016,3,1.7100000000000002e-05,1,0.002851776,6,AMBIGUOUS
415,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.994594595,9,0.000864865,2,0.0,0,2.7000000000000002e-05,1,5.41e-05,1,0.004459459,4,trust
416,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.5397307570000001,7,0.350466784,4,0.056886264000000006,5,0.032103414,5,0.004445273,1,0.016367508,7,sadness
417,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.57027532,5,0.390638475,6,0.0,0,0.0,0,0.023292025,3,0.015794181,2,sadness
418,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.422262515,9,0.049444225,4,0.41199842299999995,4,0.111312574,7,0.0,0,0.004982263,6,joy
419,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.986087791,10,0.001187335,1,0.003777884,2,0.002458623,2,7.2e-05,1,0.006416407,4,joy
420,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.595540365,8,0.298940023,6,0.0,0,0.0,0,0.07997639999999999,2,0.025543213,7,joy
421,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.415438574,9,0.000461205,1,0.038119141,5,0.529570757,7,9.65e-05,1,0.016313791,7,joy
422,0.987622893,8.78e-05,0.0,0.0,0.012289326000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.9897823029999999,10,0.0,0,0.002457865,1,0.00349368,2,0.0,0,0.0042661520000000005,3,joy
